ambiguity_risk,default_semantics,enum_domain,field_name,field_path,fingerprint_participation,historical_availability,historical_version,institutional_decision_participation,model,nullable,point_in_time_source,policy_dependency,producer,required,serialization_format,source_file,source_sha256,trade_plan_participation,type
MEDIUM,NO_DEFAULT,,final_exit,recommendation.trade_plan.final_exit,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,true,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,decimal.Decimal | None
MEDIUM,NO_DEFAULT,,final_score,recommendation.trade_plan.final_score,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,false,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,<class 'decimal.Decimal'>
MEDIUM,NO_DEFAULT,,final_signal,recommendation.trade_plan.final_signal,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,false,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,<class 'str'>
MEDIUM,NO_DEFAULT,,historical_bar_count,recommendation.trade_plan.historical_bar_count,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,false,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,<class 'int'>
MEDIUM,NO_DEFAULT,,historical_expectancy,recommendation.evidence_assessment.historical_expectancy,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,EvidenceAssessment,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'alpha.recommendation_intelligence.models.HistoricalExpectancy'>
MEDIUM,NO_DEFAULT,,holding_period_basis,recommendation.trade_plan.holding_period_basis,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,false,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,<class 'str'>
MEDIUM,NO_DEFAULT,,initial_stop_loss,recommendation.trade_plan.initial_stop_loss,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,true,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,decimal.Decimal | None
MEDIUM,NO_DEFAULT,,invalidation_level,recommendation.evidence_assessment.candle_pattern.invalidation_level,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,CandlePatternAssessment,true,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,decimal.Decimal | None
MEDIUM,NO_DEFAULT,,invalidation_level,recommendation.trade_plan.invalidation_level,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,true,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,decimal.Decimal | None
MEDIUM,NO_DEFAULT,,invalidation_reason,recommendation.trade_plan.invalidation_reason,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,false,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,<class 'str'>
MEDIUM,NO_DEFAULT,,label,recommendation.evidence_assessment.signals.label,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,EvidenceSignal,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'str'>
MEDIUM,NO_DEFAULT,,label,recommendation.opposing_evidence.label,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,RecommendationRisk,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'str'>
MEDIUM,NO_DEFAULT,,label,recommendation.supporting_evidence.label,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,RecommendationEvidence,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'str'>
MEDIUM,NO_DEFAULT,,max_points,recommendation.supporting_evidence.max_points,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,RecommendationEvidence,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'decimal.Decimal'>
MEDIUM,NO_DEFAULT,,maximum_chase_price,recommendation.trade_plan.maximum_chase_price,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,true,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,decimal.Decimal | None
MEDIUM,NO_DEFAULT,,maximum_holding_period,recommendation.trade_plan.maximum_holding_period,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,true,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,int | None
MEDIUM,NO_DEFAULT,,minimum_holding_period,recommendation.trade_plan.minimum_holding_period,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,true,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,int | None
MEDIUM,NO_DEFAULT,,move_stop_to_breakeven,recommendation.trade_plan.move_stop_to_breakeven,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,true,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,decimal.Decimal | None
MEDIUM,NO_DEFAULT,,nearest_fibonacci_level,recommendation.trade_plan.nearest_fibonacci_level,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,true,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,decimal.Decimal | None
MEDIUM,NO_DEFAULT,,opposing_evidence,recommendation.opposing_evidence,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,RecommendationReport,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,"tuple[alpha.recommendation_intelligence.models.RecommendationRisk, ...]"
MEDIUM,NO_DEFAULT,,partial_exit,recommendation.trade_plan.partial_exit,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,true,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,decimal.Decimal | None
MEDIUM,NO_DEFAULT,,pattern,recommendation.evidence_assessment.candle_pattern.pattern,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,CandlePatternAssessment,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'str'>
MEDIUM,NO_DEFAULT,,penalty_points,recommendation.opposing_evidence.penalty_points,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,RecommendationRisk,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'decimal.Decimal'>
MEDIUM,NO_DEFAULT,,points,recommendation.evidence_assessment.signals.points,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,EvidenceSignal,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'decimal.Decimal'>
MEDIUM,NO_DEFAULT,,preferred_entry,recommendation.trade_plan.preferred_entry,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,true,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,decimal.Decimal | None
MEDIUM,NO_DEFAULT,,price_evidence,recommendation.evidence_assessment.price_volume.price_evidence,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,PriceVolumeAssessment,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'alpha.recommendation_intelligence.models.PriceEvidence'>
MEDIUM,NO_DEFAULT,,price_score,recommendation.evidence_assessment.price_volume.price_evidence.price_score,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,PriceEvidence,false,point-in-time technical evidence,RECOMMENDATION_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'decimal.Decimal'>
MEDIUM,NO_DEFAULT,,price_volume,recommendation.evidence_assessment.price_volume,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,EvidenceAssessment,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'alpha.recommendation_intelligence.models.PriceVolumeAssessment'>
MEDIUM,NO_DEFAULT,,rationale,recommendation.evidence_assessment.setup_quality.rationale,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,SetupQualityAssessment,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'str'>
MEDIUM,NO_DEFAULT,,rationale,recommendation.evidence_assessment.signals.rationale,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,EvidenceSignal,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'str'>
MEDIUM,NO_DEFAULT,,rationale,recommendation.opposing_evidence.rationale,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,RecommendationRisk,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'str'>
MEDIUM,NO_DEFAULT,,rationale,recommendation.supporting_evidence.rationale,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,RecommendationEvidence,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'str'>
MEDIUM,NO_DEFAULT,,regime_adjustment_points,recommendation.evidence_assessment.regime_adjustment_points,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,EvidenceAssessment,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'decimal.Decimal'>
MEDIUM,NO_DEFAULT,,regime_reason,recommendation.evidence_assessment.regime_reason,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,EvidenceAssessment,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'str'>
MEDIUM,NO_DEFAULT,,relative_volume,recommendation.trade_plan.relative_volume,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,true,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,decimal.Decimal | None
MEDIUM,NO_DEFAULT,,retracement_score,recommendation.trade_plan.retracement_score,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,false,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,<class 'decimal.Decimal'>
MEDIUM,NO_DEFAULT,,retracement_state,recommendation.evidence_assessment.price_volume.price_evidence.retracement_state,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,PriceEvidence,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'str'>
MEDIUM,NO_DEFAULT,,retracement_weight,recommendation.trade_plan.retracement_weight,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,false,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,<class 'decimal.Decimal'>
MEDIUM,NO_DEFAULT,,retracement_zone,recommendation.trade_plan.retracement_zone,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,false,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,<class 'str'>
MEDIUM,NO_DEFAULT,,risk_reward_ratio,recommendation.trade_plan.risk_reward_ratio,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,true,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,decimal.Decimal | None
MEDIUM,NO_DEFAULT,,score,recommendation.evidence_assessment.candle_pattern.score,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,CandlePatternAssessment,false,point-in-time technical evidence,RECOMMENDATION_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'decimal.Decimal'>
MEDIUM,NO_DEFAULT,,score,recommendation.evidence_assessment.score,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,EvidenceAssessment,false,point-in-time technical evidence,RECOMMENDATION_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'decimal.Decimal'>
MEDIUM,NO_DEFAULT,,score,recommendation.evidence_assessment.setup_quality.score,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,SetupQualityAssessment,false,point-in-time technical evidence,RECOMMENDATION_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'decimal.Decimal'>
MEDIUM,NO_DEFAULT,,score,recommendation.evidence_assessment.signals.score,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,EvidenceSignal,false,point-in-time technical evidence,RECOMMENDATION_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'decimal.Decimal'>
MEDIUM,NO_DEFAULT,,score_points,recommendation.supporting_evidence.score_points,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationEvidence,false,point-in-time technical evidence,RECOMMENDATION_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'decimal.Decimal'>
MEDIUM,NO_DEFAULT,,selloff_volume_penalty,recommendation.evidence_assessment.price_volume.volume_evidence.selloff_volume_penalty,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,VolumeEvidence,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'decimal.Decimal'>
MEDIUM,NO_DEFAULT,,setup_category,recommendation.trade_plan.setup_category,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,false,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,<class 'str'>
MEDIUM,NO_DEFAULT,,setup_confidence,recommendation.trade_plan.setup_confidence,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,false,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,<class 'decimal.Decimal'>
MEDIUM,NO_DEFAULT,,setup_entry_ready,recommendation.trade_plan.setup_entry_ready,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,false,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,<class 'bool'>
MEDIUM,NO_DEFAULT,,setup_expectancy_status,recommendation.trade_plan.setup_expectancy_status,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,false,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,<class 'str'>
MEDIUM,NO_DEFAULT,,setup_name,recommendation.trade_plan.setup_name,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,false,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,<class 'str'>
MEDIUM,NO_DEFAULT,,setup_quality,recommendation.evidence_assessment.setup_quality,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,EvidenceAssessment,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'alpha.recommendation_intelligence.models.SetupQualityAssessment'>
MEDIUM,NO_DEFAULT,,setup_quality_label,recommendation.trade_plan.setup_quality_label,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,false,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,<class 'str'>
